raw_name,name,type
더헤이븐(The Haven),더헤이븐,"카페,디저트"
신시가지네네치킨,네네치킨 신시가지점,"치킨,닭강정"
롯데리아제주함덕점,롯데리아 제주함덕점,햄버거
두가시영,두가시영,한식
엘에이본즈,,
녹차골정식,녹차골정식,한정식
맨도롱제주,맨도롱제주,"판촉,기념품"
앰제이,엠제이페인트공사,도장공사
주식회사 알비인터내셔널,,
일상(ILSANG),일상해장국,해장국
두찜신제주점,두찜 신제주점,찜닭
마리나,퍼시픽 마리나 요트투어,요트
어멍식당,어멍식당,"백반,가정식"
돈블럭,돈블럭,"육류,고기요리"
원조부안집제주노형점,원조부안집 제주노형점,돼지고기구이
치요남치킨제주광양점,,
명경식당,명경식당,중식당
가미정,가미정,한식
전여친전남친,,
회뜨는집,회뜨는집,생선회
춘천명동닭갈비일도점,춘천명동닭갈비 인제점,닭갈비
똥도새기,똥도새기,"육류,고기요리"
우리뼈감자탕,우리뼈감자탕,감자탕
별오름탑동점,,
달동네수제숨두부,달동네수제숨두부,한식
하나식당,애월하나식당,한식
세화오리촌,세화오리촌,오리요리
빽다방제주이도초교점,빽다방 제주이도초교점,테이크아웃커피
의귀송원,의귀송원,한식
갈매기팸,갈매기팸 세화본점,피자
못난이식당,못난이식당,한식
하나미,하나미초밥,일식당
우도돌담집,우도돌담집,한식
피엠푸드서귀포점,,
투빅(Too Big),투빅커피 남원본점,"카페,디저트"
대동강초계탕,대동강초계탕,한식
스푸레무따,스프레무따,카페
세화통닭,세화통닭,"치킨,닭강정"
아방솟덕,아방솟덕,"도시락,컵밥"
제주시듬삭헌국밥집,제주시듬삭헌국밥집,국밥
북촌손만두제주법원점,북촌손만두 제주법원점,"칼국수,만두"
고불락,애월 고불락,"백반,가정식"
신도시정육식당,신도시정육식당,정육식당
끝자락부제,,
속살(SOKSAL),속살,이자카야
김녕식당,김녕식당,한식
풍로룸(room),풍로 제주신화월드점,돼지고기구이
제주길흑돼지,제주길흑돼지참숯구이,돼지고기구이
제주착한닭강정,제주착한닭강정,"치킨,닭강정"
김가네,,
이학,이학일식,일식당
팔팔88국밥,88국밥,국밥
가야장수밀면,,
협재집55센치톳칼국수,,
귀동이네,귀동이네,한식
제스바,피아지오 베스파 제주,오토바이
봉끄랑 과자점,봉끄랑,베이커리
도희도,,
홀덤라운지,홀덤라운지 제주도홀덤펍 본점,보드카페
공간,제주아트서커스,공연장
삼성웰스토리 (주)호텔신라제주면세점,,
제주밀당,제주밀당,떡볶이
빽다방 탐라도서관8,빽다방 탐라도서관점,테이크아웃커피
인터포레스트,인터포레스트,"카페,디저트"
인판포,,
늘여름,,
보리수,보리수,"맥주,호프"
플레이스우도,플레이스우도,"카페,디저트"
삼양백년짜장,삼양백년짜장,중식당
올레보쌈,올레보쌈,"족발,보쌈"
55돈,멜조림&빙온숙성육 55돈,돼지고기구이
인생민물장어동홍점,인생민물장어동홍점,한식
굽네치킨 외도점,굽네치킨 제주외도점,"치킨,닭강정"
유생식당,유생식당,한식
쎈 얼큰이,쎈얼큰이 본점,닭요리
엠에이티(MAT),엠에이티,양식
낙동생오리,낙동생오리 제주직영점,오리요리
제주설심당동홍점,제주설심당 동홍점,빙수
빈대떡과사름덜,빈대떡과사름덜,"전,빈대떡"
어부피자,어부피자,양식
통통돼지,통통돼지,돼지고기구이
오복돈,오복돈,한식
월정국수,월정국수,한식
신이내린닭 신제주신이점,신이내린닭 신제주신이점,"치킨,닭강정"
금화덕,금화덕,양식
서흘길맥,서흘길맥,"맥주,호프"
평양면옥,평양면옥,냉면
휴즐리,휴즐리 제주,"카페,디저트"
제주옛날통닭,제주옛날통닭,"치킨,닭강정"
제주흑돈만두,제주흑돈만두,만두
제주참더덕과흑돼지,제주참더덕과흑돼지,한식
바다애협동조합,,
머구리,머구리해물포차,포장마차
민수산 민식당,민수산민식당,"해물,생선요리"
명륜진사갈비서귀명동점,명륜진사갈비 제주 서귀명동점,"육류,고기요리"
프리베,프리베,바(BAR)
싱싱촘맛집,싱싱촘맛집,생선회
한신포차 제주시청점,한신포차 제주시청점,포장마차
가파도식탁,가파도식탁,한식
마루해물,마루해물라면 제주공항점,종합분식
바람에스치운다,바람에스치운다,한식
중앙식당,중앙식당,한식
백록귀빈댁,백록귀빈댁,"맥주,호프"
제주친정,제주친정,한식
정성식당,정성식당,김밥
다락방소주방,다락방소주방,"전,빈대떡"
소랑한닮,,
제주갈치피싱,제주갈치피싱,낚시
에스케이엘이씨(주)무송,,
돈앤삼겹삼도점,돈앤삼겹 삼도점,돼지고기구이
제주보쌈삼화점,제주보쌈 삼화점,"족발,보쌈"
우옥,우옥,냉면
들렁모루,들렁모루 점심,오리요리
표선제주닭집 삼화점,표선제주닭집 삼화점,"치킨,닭강정"
록마,록마,한정식
엔젤,제주엔젤렌트카,렌터카
조아조아,조아조아,요리주점
법환포구횟국,법환포구식당,한식
성산갯마을,성산갯마을식당 성산일출봉점,"해물,생선요리"
림스테이블,림스테이블,"도시락,컵밥"
이자카야도,공항1등 이자카야 도,이자카야
이치니치,이치니치,"오뎅,꼬치"
자리돔전문점,자리돔,일식당
도두어부의밥상,도두어부의밥상,한식
월정리쇠막,월정리쇠막,한식
금능반지하,금능반지하,"맥주,호프"
사계주막,,
미소담,미소담,한정식
세영이네,,
신짜우베트남쌀국수,신짜우베트남쌀국수,베트남음식
족발왕,족발왕,한식
서림칡냉면,서림칡냉면,냉면
조천234,조천234,"맥주,호프"
혼저,혼자돼지,돼지고기구이
이디카페,이디카페,카페
막창먹는놈구남점,막창먹는놈 구남점,"곱창,막창,양"
미루네닭갈비(성산점),미루네닭숯불갈비,닭갈비
동백농원특산카페,동백농원특산,과일
올래파이,올래파이,베이커리
라타볼라,라타볼라 함덕본점,양식
이카부두인(in)제주,이카부두인제주 섭지코지 본점,돼지고기구이
파란와사비,파란와사비 구남점,"초밥,롤"
도희네해장국,,
달그락식탁,달그락식탁,"백반,가정식"
해피포차,해피포차,포장마차
봄향,봄향,한식
진1926,진1926 제주노형점,"육류,고기요리"
안녕제주,안녕제주 함덕본점,한식
솔채,솔채,한식
봄봄 노형점,카페봄봄 제주도남시장점,카페
설빙신제주직영점,설빙 신제주직영점배달,빙수
학골,학골식당,한식
송돈흑돼지한림점,송돈흑돼지 제주 한림협재점,돼지고기구이
멕시카나 아이브리조트점,,
돗고기축산유통,돗고기축산유통,정육점
미보식당,미보식당,한식
새별상점,새별상점,소품대여
빌레뱅디,빌레뱅디,양식
골드문,골드문,"귀금속,시계"
신명가,,
헤이브로,헤이브로,"맥주,호프"
제라진뚝배기갈비찜 도두점,제라진뚝배기갈비찜 도두점,한식
주식회사 프리츠(성산점),프릳츠 제주성산점,"카페,디저트"
영하45,,
주모,주모,요리주점
누리마씸,,
청해수산회센터,청해수산회센터,생선회
쿠시야키미키,쿠시야키미키,이자카야
카페시소,카페 시소,"카페,디저트"
엄바위,엄바위,"관람,체험"
신제가든,신제가든,한식
보롬창고,구좌읍 종달리 카페 보롬창고,"카페,디저트"
빈둥,빈둥호프,"맥주,호프"
띠띠빵빵,띠띠빵빵,중식당
비에이치씨제주드림타워점,BHC치킨 제주드림타워점,"치킨,닭강정"
나무꽃,나무꽃,바(BAR)
우지커피 제주이도점,우지커피 제주이도점,"카페,디저트"
시종일관,시종일관,"카페,디저트"
미래천막공업사,,
미가족발,미가족발,"족발,보쌈"
용담포차,용담포차,요리주점
베롱베롱인행원,베롱베롱in행원,민박
미레이나,미레이나,"카페,디저트"
예예예,예예예,양식
설빙 외도일동점,설빙 제주외도일동점,빙수
슬로우캘리제주점,슬로우캘리 제주점,"다이어트,샐러드"
오리본가,오리본가,오리요리
제주지현정식닭갈비,지현정식닭갈비,닭갈비
노형돈뚜껑,노형돈뚜껑 제주 본점,돼지고기구이
도근네횟집,도근내횟집,생선회
빽다방제주이호테우점,빽다방 제주이호테우점,테이크아웃커피
비비큐엠지제주연수원점,BBQ치킨 제주연수원점,"치킨,닭강정"
그린보이즈 제주이도점,그린보이즈 제주이도점,"다이어트,샐러드"
야미포차,야미포차,양식
함덕쉼팡,함덕쉼팡,한식
볼레낭개,볼레낭개,한식
비오니에(Viognier),비오니에,"스테이크,립"
애월가,애월가,돼지고기구이
미소단밥,,
하여금,하여금 노형본점,돼지고기구이
꽃길국수,꽃길국수 공항본점,한식
혼밥대왕신제주점,혼밥대왕신제주점,한식
함덕피자클래스,,
포티파이브(fortyfive),포티파이브,바(BAR)
아라오리,,
수미일관,수미일관,이자카야
미엘드세화,미엘드세화,"카페,디저트"
두찜제주일도점,,
세인트,세인트비치호텔,호텔
범수쿡하우스,,
주식회사 북성로42,북성로42 베이커리,베이커리
이루후제,이루후제 서귀포본점,한식
석정삼계탕,석정삼계탕,"백숙,삼계탕"
크레이지후라이제주아라점,,
메종스시,,
소천지,소천지,자연명소
오라버니회센타,오라버니회센터,생선회
움튼델리카테슨,움튼델리카테슨 구좌세화점,양식
탑동경이네,탑동경이네,한식
철가방,철가방,중식당
일품순두부교래점,일품순두부 교래점,일품순두부
소소구이,소소구이&미친닭날개구이,소고기구이
추자도횟집,추자도횟집,생선회
하이보르방,하이보르방,술집
돌코롬조천점으뜸아이스크림할인점조천점,돌코롬으뜸아이스크림할인점 조천점,"카페,디저트"
두둥지,두둥지,이자카야
초리,초리,일식당
봄날제주,봄날제주,한식
문희영해물아구찜,문희영해물아구찜,"해물,생선요리"
한림흑염소,한림흑염소,한식
소낭,소낭집,낙지요리
서쪽부엌 서부두점,서쪽부엌 서부두점,돈가스
한라1950,한라1950,"육류,고기요리"
다 카포,다카포,"카페,디저트"
판포리아,판포리아,햄버거
생방송호프,생방송 모슬포점,"맥주,호프"
종달사거리,종달사거리,요리주점
송송숯불두마리치킨앤곱꼬닭,송송숯불 이도도남점,닭요리
피자베이제주첨단점,피자베이 제주첨단점,피자
이가네촌돼지,이가네촌돼지,한식
무슈부부커피스탠드관덕정,무슈부부커피스탠드 관덕정,카페
해화탕,해화탕,"카페,디저트"
황금초밥,황금초밥,일식당
쇠소깍작은정원,쇠소깍작은정원,한정식
풍로제주신화월드,풍로 제주신화월드점,돼지고기구이
대평밥상,대평밥상 고기집,돼지고기구이
송도옥,송도옥,일식당
이가전복,,
비비큐 남광점,,
햇살머믄꼬마김밥,햇살머믄꼬마김밥 제주본점,음식점
정애네골목식당,정애네골목식당,한식
준클라시코,준클라시코,베이커리
처갓집양념치킨도남시청점,처갓집양념치킨 도남시청점,"치킨,닭강정"
제주성산난산느루,제주 성산 난산느루,한식
어림향,어림향,생선회
삼우복국,,
갈치포구,애월 갈치포구,향토음식
기대만족 제주점,기대만족 제주점,"족발,보쌈"
5043 피자,,
더벤티 제주일도점,더벤티 제주일도점,카페
부아르 와인상점,부아르 와인상점,주류
한라산소갈비찜,한라산소갈비찜,"육류,고기요리"
제주로움,제주로움,돈가스
카페베네 중앙병원점,카페베네 제주중앙병원점,카페
슈이치쿠시,슈이치쿠시,이자카야
수타명가,,
서광우리집식당,서광우리집식당,한식
한치나라,한치나라,"해물,생선요리"
우도면짜장,,
후통중화요리,후통중화요리,중식당
멜버즈 서귀포점,멜버즈 서귀포점,"카페,디저트"
서귀포홍가네삼겹살,서귀포홍가네삼겹살,돼지고기구이
이화삼계탕,이화삼계탕,"백숙,삼계탕"
산방산국수맛집,산방산국수맛집,국수
종달돈가,종달돈가,"육류,고기요리"
평대반점,,
기완상점,기완상점,인테리어소품
히아담,히아담,브런치
썬셋비치,썬셋비치,양식
매코롬,매코롬,낙지요리
이디야제주외도점,이디야커피 제주외도점배달,카페
한라산민물장어,한라산민물장어,"장어,먹장어요리"
포차바다식당,포차바다식당,한식
어하영,어하영,한식
바이올렛,바이올렛,요리주점
할리스제주황사평드라이브스루점,할리스 제주황사평DT점,카페
제주산방식당협재점,제주산방식당 협재점,한식
까브,까브치킨,"치킨,닭강정"
뮌헨,뮌헨호프,"맥주,호프"
꼬라지,,
현애원/카페이스틀리,이스톨리카페,브런치카페
윤정이네국밥,윤정이네국밥,국밥
한림미담,한림미담,한식
제이아이,제이아이,"카페,디저트"
소담한밥상,,
아이스크림연구소 동광점,아이스크림연구소 동광점,가공식품
제주침시술소바,,
미미파스타,미미파스타,"스파게티,파스타전문"
치킨나라위미점,치킨나라 위미점,"치킨,닭강정"
가닥,가닥,국수
윤가우동중문본점,윤가우동,종합분식
도남운선횟센터,도남운선회센타,생선회
가득한한잔,가득한한잔,포장마차
곁애,곁애,이자카야
농부와꽃돼지,농부와꽃돼지,한식
백스비어 서귀포성산점,백스비어 서귀포성산점,"맥주,호프"
산들바람,산들바람,한식
